date	sentiment	detailSentiment	subjectivity	detailSubjectivity	numWords	numSentences	numNouns
2017-07-26	neutral	neutral	objective	objective	15	4	4
2017-07-26	neutral	neutral	objective	veryobjective	19	3	3
2017-07-26	neutral	neutral	objective	veryobjective	19	3	3
2017-07-26	neutral	neutral	objective	veryobjective	20	1	1
2017-07-26	positive	verypositive	subjective	verysubjective	12	3	3
2017-07-26	positive	positive	neutral	neutral	15	5	5
2017-07-26	neutral	neutral	objective	veryobjective	21	7	7
2017-07-26	neutral	neutral	objective	veryobjective	14	3	3
2017-07-26	neutral	neutral	objective	veryobjective	15	2	2
2017-07-26	neutral	neutral	objective	veryobjective	14	3	3
2017-07-26	neutral	neutral	objective	veryobjective	14	2	2
2017-07-26	neutral	neutral	objective	veryobjective	19	1	1
2017-07-26	neutral	neutral	objective	veryobjective	12	2	2
2017-07-26	neutral	neutral	objective	veryobjective	37	9	9
2017-07-26	neutral	neutral	objective	veryobjective	14	4	4
2017-07-26	neutral	neutral	objective	veryobjective	9	1	1
2017-07-26	neutral	neutral	objective	veryobjective	9	0	0
2017-07-26	positive	positive	neutral	neutral	15	6	6
2017-07-26	neutral	neutral	objective	veryobjective	9	1	1
2017-07-26	positive	positive	subjective	subjective	26	7	7
2017-07-26	neutral	neutral	objective	veryobjective	17	3	3
2017-07-26	neutral	neutral	objective	veryobjective	21	3	3
2017-07-26	neutral	neutral	objective	veryobjective	20	3	3
2017-07-26	neutral	neutral	objective	veryobjective	19	3	3
2017-07-26	neutral	neutral	objective	veryobjective	21	4	4
2017-07-26	neutral	neutral	objective	veryobjective	18	2	2
2017-07-26	neutral	neutral	objective	veryobjective	21	4	4
2017-07-26	neutral	neutral	objective	veryobjective	21	3	3
2017-07-26	neutral	neutral	objective	veryobjective	17	3	3
2017-07-26	neutral	neutral	objective	veryobjective	21	3	3
2017-07-26	neutral	neutral	objective	veryobjective	19	4	4
2017-07-26	neutral	neutral	objective	veryobjective	20	2	2
2017-07-26	neutral	neutral	objective	veryobjective	17	3	3
2017-07-26	neutral	neutral	neutral	neutral	25	5	5
2017-07-26	neutral	neutral	objective	veryobjective	16	2	2
2017-07-26	positive	positive	neutral	neutral	15	5	5
2017-07-26	neutral	neutral	subjective	verysubjective	21	8	8
2017-07-26	neutral	neutral	objective	veryobjective	13	3	3
2017-07-26	neutral	neutral	objective	veryobjective	13	4	4
2017-07-26	negative	negative	subjective	verysubjective	2	1	1
2017-07-26	neutral	neutral	objective	objective	16	4	4
2017-07-26	positive	positive	neutral	neutral	18	3	3
2017-07-26	neutral	neutral	subjective	verysubjective	21	8	8
2017-07-26	neutral	neutral	objective	veryobjective	29	7	7
2017-07-26	neutral	neutral	objective	veryobjective	29	7	7
2017-07-26	positive	positive	neutral	neutral	15	6	6
2017-07-26	neutral	neutral	objective	veryobjective	17	6	6
2017-07-26	neutral	neutral	objective	veryobjective	11	3	3
2017-07-26	neutral	neutral	objective	veryobjective	16	4	4
2017-07-26	neutral	neutral	objective	objective	22	3	3
2017-07-26	neutral	neutral	objective	veryobjective	16	4	4
2017-07-26	neutral	neutral	objective	objective	22	3	3
2017-07-26	neutral	neutral	objective	veryobjective	20	4	4
2017-07-26	neutral	neutral	objective	veryobjective	21	5	5
2017-07-26	positive	positive	objective	objective	20	5	5
2017-07-26	neutral	neutral	objective	veryobjective	13	5	5
2017-07-26	neutral	neutral	objective	veryobjective	13	2	2
2017-07-26	neutral	neutral	objective	veryobjective	8	1	1
2017-07-26	neutral	neutral	neutral	neutral	20	6	6
2017-07-26	neutral	neutral	objective	objective	19	6	6
2017-07-26	neutral	neutral	objective	veryobjective	24	6	6
2017-07-26	positive	positive	neutral	neutral	38	7	7
2017-07-26	positive	positive	neutral	neutral	15	6	6
2017-07-26	neutral	neutral	objective	objective	20	6	6
2017-07-26	neutral	neutral	objective	objective	19	6	6
2017-07-26	positive	positive	neutral	neutral	18	3	3
2017-07-26	neutral	neutral	objective	veryobjective	22	5	5
2017-07-26	positive	positive	neutral	neutral	22	5	5
2017-07-26	neutral	neutral	objective	veryobjective	21	7	7
2017-07-26	neutral	neutral	objective	veryobjective	12	2	2
2017-07-26	neutral	neutral	objective	veryobjective	15	5	5
2017-07-26	neutral	neutral	objective	veryobjective	30	5	5
2017-07-26	positive	positive	neutral	neutral	15	5	5
2017-07-26	neutral	neutral	objective	veryobjective	10	4	4
2017-07-26	neutral	neutral	objective	veryobjective	14	3	3
2017-07-26	positive	positive	subjective	subjective	31	6	6
2017-07-26	positive	positive	neutral	neutral	15	5	5
2017-07-26	positive	positive	neutral	neutral	17	5	5
2017-07-26	neutral	neutral	objective	veryobjective	14	4	4
2017-07-26	positive	positive	neutral	neutral	21	6	6
2017-07-26	neutral	neutral	objective	veryobjective	27	6	6
2017-07-26	neutral	neutral	objective	veryobjective	21	5	5
2017-07-26	positive	positive	neutral	neutral	32	5	5
2017-07-26	neutral	neutral	objective	veryobjective	19	7	7
2017-07-26	positive	positive	neutral	neutral	15	5	5
2017-07-26	neutral	neutral	objective	objective	14	4	4
2017-07-26	neutral	neutral	objective	veryobjective	18	6	6
2017-07-26	neutral	neutral	objective	veryobjective	14	5	5
2017-07-26	neutral	neutral	objective	veryobjective	24	6	6
2017-07-26	neutral	neutral	objective	veryobjective	14	3	3
2017-07-26	neutral	neutral	objective	veryobjective	14	3	3
2017-07-26	neutral	neutral	objective	veryobjective	14	3	3
2017-07-26	neutral	neutral	objective	veryobjective	15	4	4
2017-07-26	neutral	neutral	objective	veryobjective	15	4	4
2017-07-26	neutral	neutral	objective	veryobjective	10	2	2
2017-07-26	neutral	neutral	objective	veryobjective	14	3	3
2017-07-26	neutral	neutral	objective	veryobjective	14	3	3
2017-07-26	neutral	neutral	objective	veryobjective	14	3	3
2017-07-26	neutral	neutral	objective	veryobjective	15	3	3
2017-07-26	neutral	neutral	objective	veryobjective	15	3	3
2017-07-26	neutral	neutral	objective	veryobjective	19	6	6
2017-07-26	positive	positive	subjective	subjective	15	3	3
2017-07-26	neutral	neutral	objective	veryobjective	34	11	11
2017-07-26	neutral	neutral	objective	objective	22	8	8
2017-07-26	neutral	neutral	objective	veryobjective	23	5	5
2017-07-26	neutral	neutral	objective	veryobjective	36	10	10
2017-07-26	neutral	neutral	objective	objective	20	6	6
2017-07-26	neutral	neutral	objective	veryobjective	24	5	5
2017-07-26	neutral	neutral	objective	veryobjective	13	2	2
2017-07-26	positive	positive	neutral	neutral	15	5	5
2017-07-26	neutral	neutral	objective	veryobjective	14	2	2
2017-07-26	neutral	neutral	objective	veryobjective	18	5	5
2017-07-26	neutral	neutral	objective	veryobjective	12	5	5
2017-07-26	neutral	neutral	objective	veryobjective	20	3	3
2017-07-26	positive	positive	neutral	neutral	15	6	6
2017-07-26	neutral	neutral	objective	veryobjective	21	3	3
2017-07-26	neutral	neutral	objective	veryobjective	21	4	4
2017-07-26	neutral	neutral	objective	veryobjective	21	3	3
2017-07-26	neutral	neutral	objective	veryobjective	21	4	4
2017-07-26	neutral	neutral	objective	veryobjective	21	3	3
2017-07-26	neutral	neutral	objective	veryobjective	19	4	4
2017-07-26	neutral	neutral	objective	veryobjective	17	3	3
2017-07-26	neutral	neutral	objective	veryobjective	20	2	2
2017-07-26	neutral	neutral	objective	veryobjective	21	7	7
2017-07-26	neutral	neutral	objective	veryobjective	18	3	3
2017-07-26	neutral	neutral	objective	veryobjective	19	3	3
2017-07-26	positive	positive	subjective	subjective	28	7	7
2017-07-26	positive	positive	subjective	subjective	25	8	8
2017-07-26	neutral	neutral	objective	veryobjective	17	2	2
2017-07-26	neutral	neutral	objective	veryobjective	19	5	5
2017-07-26	positive	positive	subjective	subjective	22	4	4
2017-07-26	neutral	neutral	objective	veryobjective	22	5	5
2017-07-26	neutral	neutral	objective	veryobjective	19	5	5
2017-07-26	neutral	neutral	objective	veryobjective	19	5	5
2017-07-26	neutral	neutral	objective	veryobjective	19	5	5
2017-07-26	neutral	neutral	objective	veryobjective	18	5	5
2017-07-26	neutral	neutral	objective	veryobjective	20	6	6
2017-07-26	neutral	neutral	objective	veryobjective	19	5	5
2017-07-26	positive	positive	neutral	neutral	33	9	9
2017-07-26	neutral	neutral	objective	veryobjective	18	7	7
2017-07-26	neutral	neutral	objective	veryobjective	19	5	5
2017-07-26	neutral	neutral	objective	veryobjective	17	4	4
2017-07-26	neutral	neutral	objective	veryobjective	25	5	5
2017-07-26	neutral	neutral	objective	veryobjective	17	6	6
2017-07-26	neutral	neutral	objective	veryobjective	11	2	2
2017-07-26	neutral	neutral	objective	veryobjective	11	2	2
2017-07-26	neutral	neutral	objective	veryobjective	18	4	4
2017-07-26	neutral	neutral	objective	veryobjective	14	2	2
2017-07-26	neutral	neutral	subjective	verysubjective	21	8	8
2017-07-26	neutral	neutral	objective	veryobjective	28	6	6
2017-07-26	neutral	neutral	subjective	verysubjective	21	8	8
2017-07-26	neutral	neutral	objective	veryobjective	31	4	4
2017-07-26	neutral	neutral	objective	veryobjective	11	3	3
2017-07-26	neutral	neutral	objective	veryobjective	12	3	3
2017-07-26	neutral	neutral	objective	veryobjective	15	5	5
2017-07-26	neutral	neutral	objective	veryobjective	10	4	4
2017-07-26	neutral	neutral	objective	objective	32	8	8
2017-07-26	neutral	neutral	objective	veryobjective	16	4	4
2017-07-26	neutral	neutral	subjective	subjective	16	5	5
2017-07-26	neutral	neutral	objective	veryobjective	18	4	4
2017-07-26	positive	verypositive	subjective	subjective	16	4	4
2017-07-26	neutral	neutral	objective	veryobjective	30	10	10
2017-07-26	neutral	neutral	objective	veryobjective	17	4	4
2017-07-26	neutral	neutral	objective	veryobjective	17	4	4
2017-07-26	neutral	neutral	objective	veryobjective	2	1	1
2017-07-26	positive	positive	neutral	neutral	15	5	5
2017-07-26	neutral	neutral	objective	veryobjective	18	6	6
2017-07-26	neutral	neutral	objective	veryobjective	18	5	5
2017-07-26	neutral	neutral	objective	veryobjective	16	4	4
2017-07-26	neutral	neutral	objective	veryobjective	18	5	5
2017-07-26	neutral	neutral	objective	veryobjective	27	5	5
2017-07-26	neutral	neutral	objective	veryobjective	16	4	4
2017-07-26	neutral	neutral	objective	veryobjective	14	3	3
2017-07-26	neutral	neutral	objective	veryobjective	17	4	4
2017-07-26	neutral	neutral	objective	veryobjective	17	4	4
2017-07-26	positive	positive	subjective	subjective	22	5	5
2017-07-26	neutral	neutral	objective	veryobjective	15	3	3
2017-07-26	neutral	neutral	objective	veryobjective	41	11	11
2017-07-26	neutral	neutral	objective	veryobjective	7	3	3
2017-07-26	neutral	neutral	objective	veryobjective	23	7	7
2017-07-26	neutral	neutral	objective	veryobjective	15	3	3
2017-07-26	neutral	neutral	objective	veryobjective	23	7	7
2017-07-26	neutral	neutral	objective	veryobjective	17	3	3
2017-07-26	neutral	neutral	objective	veryobjective	22	6	6
2017-07-26	neutral	neutral	objective	veryobjective	10	5	5
2017-07-26	neutral	neutral	objective	veryobjective	20	5	5
2017-07-26	neutral	neutral	objective	veryobjective	9	2	2
2017-07-26	neutral	neutral	objective	veryobjective	15	3	3
2017-07-26	neutral	neutral	objective	veryobjective	38	7	7
2017-07-26	neutral	neutral	objective	veryobjective	20	5	5
2017-07-26	neutral	neutral	objective	veryobjective	22	5	5
2017-07-26	neutral	neutral	neutral	neutral	18	3	3
2017-07-26	positive	positive	neutral	neutral	15	5	5
2017-07-26	neutral	neutral	objective	veryobjective	23	7	7
2017-07-26	neutral	neutral	objective	veryobjective	22	7	7
2017-07-26	positive	positive	subjective	subjective	15	5	5
2017-07-26	neutral	neutral	objective	veryobjective	22	8	8
2017-07-26	neutral	neutral	objective	veryobjective	7	2	2
2017-07-26	positive	positive	neutral	neutral	17	4	4
2017-07-26	neutral	neutral	objective	veryobjective	11	3	3
2017-07-26	neutral	neutral	objective	veryobjective	9	2	2
2017-07-26	neutral	neutral	objective	veryobjective	19	2	2
2017-07-26	neutral	neutral	objective	veryobjective	10	2	2
2017-07-26	neutral	neutral	objective	veryobjective	11	3	3
2017-07-26	neutral	neutral	objective	veryobjective	11	3	3
2017-07-26	neutral	neutral	objective	veryobjective	11	3	3
2017-07-26	neutral	neutral	objective	veryobjective	9	5	5
2017-07-26	neutral	neutral	objective	veryobjective	15	3	3
2017-07-26	neutral	neutral	neutral	neutral	22	3	3
2017-07-26	neutral	neutral	objective	veryobjective	18	4	4
2017-07-26	neutral	neutral	objective	objective	21	6	6
2017-07-26	neutral	neutral	neutral	neutral	17	4	4
2017-07-26	neutral	neutral	objective	veryobjective	10	3	3
2017-07-26	neutral	neutral	objective	veryobjective	15	4	4
2017-07-26	neutral	neutral	objective	veryobjective	21	10	10
2017-07-26	positive	positive	objective	objective	37	5	5
2017-07-26	neutral	neutral	objective	veryobjective	22	6	6
2017-07-26	positive	positive	subjective	subjective	26	7	7
2017-07-26	positive	positive	neutral	neutral	22	5	5
2017-07-26	neutral	neutral	objective	veryobjective	11	6	6
2017-07-26	neutral	neutral	objective	veryobjective	22	8	8
2017-07-26	positive	verypositive	subjective	subjective	20	3	3
2017-07-26	neutral	neutral	objective	veryobjective	12	3	3
2017-07-26	neutral	neutral	objective	veryobjective	12	3	3
2017-07-26	neutral	neutral	objective	veryobjective	21	6	6
2017-07-26	neutral	neutral	objective	veryobjective	10	3	3
2017-07-26	neutral	neutral	objective	veryobjective	28	12	12
2017-07-26	neutral	neutral	objective	veryobjective	20	4	4
2017-07-26	neutral	neutral	objective	veryobjective	11	5	5
2017-07-25	neutral	neutral	objective	veryobjective	12	5	5
2017-07-25	neutral	neutral	objective	veryobjective	11	5	5
2017-07-25	neutral	neutral	objective	veryobjective	24	10	10
2017-07-25	neutral	neutral	objective	veryobjective	11	5	5
2017-07-25	neutral	neutral	objective	veryobjective	33	4	4
2017-07-25	neutral	neutral	objective	veryobjective	12	2	2
2017-07-25	positive	positive	neutral	neutral	29	7	7
2017-07-25	neutral	neutral	objective	veryobjective	40	5	5
2017-07-25	neutral	neutral	objective	veryobjective	23	7	7
2017-07-25	neutral	neutral	objective	veryobjective	12	3	3
2017-07-25	neutral	neutral	objective	veryobjective	12	2	2
2017-07-25	neutral	neutral	objective	veryobjective	12	2	2
2017-07-25	neutral	neutral	objective	veryobjective	15	5	5
2017-07-25	neutral	neutral	objective	veryobjective	27	10	10
2017-07-25	neutral	neutral	subjective	verysubjective	16	4	4
2017-07-25	positive	positive	neutral	neutral	19	1	1
2017-07-25	positive	positive	neutral	neutral	26	2	2
2017-07-25	positive	positive	neutral	neutral	26	2	2
2017-07-25	positive	positive	neutral	neutral	26	2	2
2017-07-25	positive	positive	neutral	neutral	26	2	2
2017-07-25	positive	positive	neutral	neutral	25	2	2
2017-07-25	positive	positive	neutral	neutral	26	2	2
2017-07-25	positive	positive	neutral	neutral	26	2	2
2017-07-25	positive	positive	neutral	neutral	26	2	2
2017-07-25	positive	positive	neutral	neutral	26	2	2
2017-07-25	neutral	neutral	objective	veryobjective	12	2	2
2017-07-25	neutral	neutral	objective	veryobjective	6	1	1
2017-07-25	positive	verypositive	subjective	subjective	12	2	2
2017-07-25	positive	positive	objective	objective	15	5	5
2017-07-25	positive	positive	subjective	subjective	20	4	4
2017-07-25	neutral	neutral	objective	veryobjective	16	5	5
2017-07-25	neutral	neutral	objective	veryobjective	12	2	2
2017-07-25	neutral	neutral	objective	veryobjective	12	3	3
2017-07-25	neutral	neutral	objective	veryobjective	12	2	2
2017-07-25	neutral	neutral	objective	veryobjective	12	2	2
2017-07-25	neutral	neutral	objective	objective	30	4	4
2017-07-25	neutral	neutral	objective	objective	29	6	6
2017-07-25	neutral	neutral	objective	veryobjective	22	7	7
2017-07-25	neutral	neutral	objective	veryobjective	17	4	4
2017-07-25	neutral	neutral	objective	veryobjective	11	2	2
2017-07-25	neutral	neutral	objective	veryobjective	17	4	4
2017-07-25	neutral	neutral	objective	veryobjective	17	4	4
2017-07-25	neutral	neutral	objective	veryobjective	27	3	3
2017-07-25	neutral	neutral	objective	veryobjective	17	5	5
2017-07-25	neutral	neutral	objective	veryobjective	12	3	3
2017-07-25	neutral	neutral	objective	veryobjective	18	6	6
2017-07-25	neutral	neutral	objective	veryobjective	21	5	5
2017-07-25	neutral	neutral	objective	veryobjective	32	8	8
2017-07-25	positive	positive	neutral	neutral	14	2	2
2017-07-25	neutral	neutral	objective	veryobjective	16	5	5
2017-07-25	neutral	neutral	objective	veryobjective	12	3	3
2017-07-25	neutral	neutral	objective	objective	16	6	6
2017-07-25	neutral	neutral	objective	veryobjective	14	2	2
2017-07-25	neutral	neutral	objective	veryobjective	14	3	3
2017-07-25	neutral	neutral	objective	veryobjective	14	3	3
2017-07-25	neutral	neutral	objective	veryobjective	30	6	6
2017-07-25	neutral	neutral	objective	veryobjective	12	3	3
2017-07-25	neutral	neutral	objective	veryobjective	16	1	1
2017-07-25	positive	positive	subjective	subjective	26	7	7
2017-07-25	neutral	neutral	objective	veryobjective	17	7	7
2017-07-25	positive	positive	neutral	neutral	18	6	6
2017-07-25	neutral	neutral	objective	veryobjective	12	3	3
2017-07-25	positive	positive	subjective	subjective	15	5	5
2017-07-25	neutral	neutral	objective	veryobjective	19	7	7
2017-07-25	neutral	neutral	objective	veryobjective	16	5	5
2017-07-25	neutral	neutral	objective	veryobjective	12	4	4
2017-07-25	positive	positive	subjective	subjective	33	9	9
2017-07-25	neutral	neutral	objective	veryobjective	10	5	5
2017-07-25	positive	positive	neutral	neutral	15	4	4
2017-07-25	neutral	neutral	objective	veryobjective	22	3	3
2017-07-25	neutral	neutral	objective	veryobjective	12	4	4
2017-07-25	neutral	neutral	objective	veryobjective	20	7	7
2017-07-25	neutral	neutral	objective	veryobjective	25	6	6
2017-07-25	neutral	neutral	objective	veryobjective	32	5	5
2017-07-25	neutral	neutral	objective	veryobjective	17	6	6
2017-07-25	neutral	neutral	objective	veryobjective	17	6	6
2017-07-25	neutral	neutral	objective	veryobjective	20	7	7
2017-07-25	neutral	neutral	objective	veryobjective	15	6	6
2017-07-25	neutral	neutral	objective	veryobjective	28	7	7
2017-07-25	neutral	neutral	objective	veryobjective	19	7	7
2017-07-25	neutral	neutral	objective	veryobjective	14	4	4
2017-07-25	neutral	neutral	objective	veryobjective	12	3	3
2017-07-25	neutral	neutral	objective	veryobjective	23	5	5
2017-07-25	neutral	neutral	objective	veryobjective	22	10	10
2017-07-25	neutral	neutral	objective	veryobjective	17	4	4
2017-07-25	neutral	neutral	objective	veryobjective	12	4	4
